16,15,15,18
15,15,18,17
15,18,17,18
18,17,18,19
17,18,19,12
18,19,12,11
19,12,11,14
12,11,14,16
11,14,16,15
14,16,15,16
16,15,16,12
15,16,12,9
16,12,9,7
12,9,7,7
9,7,7,11
7,7,11,13
7,11,13,12
11,13,12,14
13,12,14,16
12,14,16,14
14,16,14,18
16,14,18,19
14,18,19,16
18,19,16,26
19,16,26,33
16,26,33,35
26,33,35,40
33,35,40,37
35,40,37,38
40,37,38,38
37,38,38,37
38,38,37,37
38,37,37,37
37,37,37,42
37,37,42,40
37,42,40,39
42,40,39,35
40,39,35,32
39,35,32,32
35,32,32,32
32,32,32,28
32,32,28,25
32,28,25,31
28,25,31,30
25,31,30,25
31,30,25,22
30,25,22,28
25,22,28,29
22,28,29,25
28,29,25,21
29,25,21,23
25,21,23,22
21,23,22,10
23,22,10,12
22,10,12,17
10,12,17,13
12,17,13,17
17,13,17,15
13,17,15,13
17,15,13,22
15,13,22,20
13,22,20,16
22,20,16,16
20,16,16,15
16,16,15,18
16,15,18,18
15,18,18,16
18,18,16,15
18,16,15,20
16,15,20,27
15,20,27,28
20,27,28,36
27,28,36,48
28,36,48,42
36,48,42,32
48,42,32,33
42,32,33,35
32,33,35,34
33,35,34,36
35,34,36,42
34,36,42,48
36,42,48,50
42,48,50,46
48,50,46,39
50,46,39,37
46,39,37,43
39,37,43,52
37,43,52,54
43,52,54,49
52,54,49,45
54,49,45,42
49,45,42,36
45,42,36,44
42,36,44,44
36,44,44,44
44,44,44,41
44,44,41,48
55,51,40,27
51,40,27,23
40,27,23,23
27,23,23,21
23,23,21,22
23,21,22,25
21,22,25,26
22,25,26,27
25,26,27,28
26,27,28,20
27,28,20,18
28,20,18,19
20,18,19,16
18,19,16,11
19,16,11,9
16,11,9,11
11,9,11,7
9,11,7,8
11,7,8,16
7,8,16,18
8,16,18,22
16,18,22,27
18,22,27,25
22,27,25,26
27,25,26,33
25,26,33,33
26,33,33,29
33,33,29,25
33,29,25,27
29,25,27,30
25,27,30,28
27,30,28,25
30,28,25,27
28,25,27,32
25,27,32,29
27,32,29,26
32,29,26,27
29,26,27,33
26,27,33,36
27,33,36,26
33,36,26,21
36,26,21,29
26,21,29,27
21,29,27,23
29,27,23,25
27,23,25,23
23,25,23,24
25,23,24,34
23,24,34,42
24,34,42,47
34,42,47,54
42,47,54,57
47,54,57,45
54,57,45,32
57,45,32,25
45,32,25,22
32,25,22,26
25,22,26,27
22,26,27,25
26,27,25,26
27,25,26,26
25,26,26,26
26,26,26,30
26,26,30,29
26,30,29,26
30,29,26,28
29,26,28,25
26,28,25,26
28,25,26,32
25,26,32,31
26,32,31,27
32,31,27,28
31,27,28,34
27,28,34,37
28,34,37,39
34,37,39,41
37,39,41,42
39,41,42,44
41,42,44,43
42,44,43,36
44,43,36,34
43,36,34,34
36,34,34,34
34,34,34,34
34,34,34,31
34,34,31,30
34,31,30,28
31,30,28,25
30,28,25,19
28,25,19,13
25,19,13,10
19,13,10,13
13,10,13,18
10,13,18,23
13,18,23,23
18,23,23,18
23,23,18,19
23,18,19,22
18,19,22,22
19,22,22,19
22,22,19,19
22,19,19,16
19,19,16,17
19,16,17,15
16,17,15,13
17,15,13,14
15,13,14,12
13,14,12,7
14,12,7,11
12,7,11,26
7,11,26,30
11,26,30,29
26,30,29,34
30,29,34,51
29,34,51,73
34,51,73,78
51,73,78,78
73,78,78,78
78,78,78,78
78,78,78,80
78,78,80,80
78,80,80,67
80,80,67,62
80,67,62,72
67,62,72,68
62,72,68,60
72,68,60,52
68,60,52,44
60,52,44,42
52,44,42,44
44,42,44,50
42,44,50,46
44,50,46,43
50,46,43,50
46,43,50,48
43,50,48,50
50,48,50,59
48,50,59,67
50,59,67,76
59,67,76,83
67,76,83,82
81,77,76,78
77,76,78,79
76,78,79,78
78,79,78,78
79,78,78,73
78,78,73,62
78,73,62,64
73,62,64,67
62,64,67,63
64,67,63,64
67,63,64,63
63,64,63,63
64,63,63,65
63,63,65,63
63,65,63,63
65,63,63,69
63,63,69,86
63,69,86,95
69,86,95,84
86,95,84,76
95,84,76,62
84,76,62,59
70,70,71,68
70,71,68,68
71,68,68,71
68,68,71,73
68,71,73,69
71,73,69,63
73,69,63,61
69,63,61,59
63,61,59,65
61,59,65,64
59,65,64,59
65,64,59,61
64,59,61,56
59,61,56,62
61,56,62,77
56,62,77,86
62,77,86,86
71,69,66,62
69,66,62,58
66,62,58,65
62,58,65,64
58,65,64,61
65,64,61,63
64,61,63,54
61,63,54,52
63,54,52,54
54,52,54,45
52,54,45,37
54,45,37,39
45,37,39,43
37,39,43,40
39,43,40,37
43,40,37,38
40,37,38,46
37,38,46,56
38,46,56,67
46,56,67,73
56,67,73,70
67,73,70,70
73,70,70,66
70,70,66,60
70,66,60,50
66,60,50,55
60,50,55,62
50,55,62,52
55,62,52,49
62,52,49,46
52,49,46,41
49,46,41,35
46,41,35,30
41,35,30,28
35,30,28,27
30,28,27,34
28,27,34,37
27,34,37,37
34,37,37,41
37,37,41,39
37,41,39,39
41,39,39,53
39,39,53,57
39,53,57,51
53,57,51,50
57,51,50,49
51,50,49,50
50,49,50,58
49,50,58,51
50,58,51,31
58,51,31,20
51,31,20,14
31,20,14,12
20,14,12,8
14,12,8,1
12,8,1,3
8,1,3,10
1,3,10,12
3,10,12,9
10,12,9,6
12,9,6,9
9,6,9,14
6,9,14,17
9,14,17,13
14,17,13,9
17,13,9,10
13,9,10,18
9,10,18,36
10,18,36,57
18,36,57,71
36,57,71,77
57,71,77,86
71,77,86,89
77,86,89,85
86,89,85,81
89,85,81,77
85,81,77,70
81,77,70,62
77,70,62,57
70,62,57,58
62,57,58,58
57,58,58,52
58,58,52,52
58,52,52,57
52,52,57,56
52,57,56,55
57,56,55,55
56,55,55,54
55,55,54,56
55,54,56,56
54,56,56,54
56,56,54,63
56,54,63,70
54,63,70,71
63,70,71,72
70,71,72,72
71,72,72,71
72,72,71,70
72,71,70,72
71,70,72,73
70,72,73,76
72,73,76,71
73,76,71,59
76,71,59,58
71,59,58,61
59,58,61,59
58,61,59,58
61,59,58,62
59,58,62,60
58,62,60,50
62,60,50,45
60,50,45,47
50,45,47,48
45,47,48,54
47,48,54,61
48,54,61,58
54,61,58,56
61,58,56,51
58,56,51,45
56,51,45,46
51,45,46,47
45,46,47,44
46,47,44,43
47,44,43,39
44,43,39,33
43,39,33,32
39,33,32,36
33,32,36,36
32,36,36,32
36,36,32,32
36,32,32,32
32,32,32,29
32,32,29,26
32,29,26,29
29,26,29,31
26,29,31,33
29,31,33,36
31,33,36,42
33,36,42,48
36,42,48,43
42,48,43,39
48,43,39,38
43,39,38,37
39,38,37,39
38,37,39,40
37,39,40,45
39,40,45,49
40,45,49,44
45,49,44,40
49,44,40,36
44,40,36,36
40,36,36,41
36,36,41,43
36,41,43,39
41,43,39,35
43,39,35,36
39,35,36,34
35,36,34,35
36,34,35,40
34,35,40,39
35,40,39,38
40,39,38,43
39,38,43,45
38,43,45,44
43,45,44,41
45,44,41,39
44,41,39,38
41,39,38,40
39,38,40,41
38,40,41,36
40,41,36,30
41,36,30,30
36,30,30,28
30,30,28,33
30,28,33,31
28,33,31,23
33,31,23,28
31,23,28,30
23,28,30,31
28,30,31,26
30,31,26,21
31,26,21,23
26,21,23,25
21,23,25,24
23,25,24,27
25,24,27,34
24,27,34,44
61,58,53,55
58,53,55,57
53,55,57,52
55,57,52,50
57,52,50,55
52,50,55,52
50,55,52,44
55,52,44,42
52,44,42,40
44,42,40,37
42,40,37,42
40,37,42,44
37,42,44,43
42,44,43,48
44,43,48,42
43,48,42,40
48,42,40,41
42,40,41,40
40,41,40,48
41,40,48,53
40,48,53,67
48,53,67,66
53,67,66,57
67,66,57,65
66,57,65,73
57,65,73,73
65,73,73,70
73,73,70,79
73,70,79,84
70,79,84,89
79,84,89,88
84,89,88,78
89,88,78,74
88,78,74,67
78,74,67,59
74,67,59,55
67,59,55,51
59,55,51,45
55,51,45,42
51,45,42,46
45,42,46,50
42,46,50,48
46,50,48,68
50,48,68,88
48,68,88,77
68,88,77,64
88,77,64,58
77,64,58,53
64,58,53,51
58,53,51,50
53,51,50,48
51,50,48,45
50,48,45,47
48,45,47,47
45,47,47,48
47,47,48,43
47,48,43,31
48,43,31,36
43,31,36,40
31,36,40,37
36,40,37,39
40,37,39,38
37,39,38,39
39,38,39,40
38,39,40,40
39,40,40,36
40,40,36,36
40,36,36,47
36,36,47,54
36,47,54,55
47,54,55,51
54,55,51,42
55,51,42,38
51,42,38,43
42,38,43,43
38,43,43,43
43,43,43,44
43,43,44,40
43,44,40,40
44,40,40,40
40,40,40,36
40,40,36,33
40,36,33,35
36,33,35,36
33,35,36,39
35,36,39,39
36,39,39,36
39,39,36,36
39,36,36,34
36,36,34,43
36,34,43,55
34,43,55,52
43,55,52,51
55,52,51,48
52,51,48,46
51,48,46,46
48,46,46,42
46,46,42,47
46,42,47,52
42,47,52,58
47,52,58,65
52,58,65,65
58,65,65,63
65,65,63,63
65,63,63,60
63,63,60,54
63,60,54,50
60,54,50,42
54,50,42,35
50,42,35,34
42,35,34,32
35,34,32,30
34,32,30,34
32,30,34,41
30,34,41,47
34,41,47,46
41,47,46,36
47,46,36,31
46,36,31,32
36,31,32,29
31,32,29,30
32,29,30,37
29,30,37,42
30,37,42,43
37,42,43,41
42,43,41,37
43,41,37,31
41,37,31,29
37,31,29,27
31,29,27,26
29,27,26,27
27,26,27,26
26,27,26,20
27,26,20,15
26,20,15,16
20,15,16,18
15,16,18,21
16,18,21,21
18,21,21,21
21,21,21,23
21,21,23,26
21,23,26,28
23,26,28,23
26,28,23,20
26,30,45,48
30,45,48,43
45,48,43,51
48,43,51,56
43,51,56,56
51,56,56,60
56,56,60,64
56,60,64,64
60,64,64,67
64,64,67,67
64,67,67,64
67,67,64,61
67,64,61,53
64,61,53,52
61,53,52,54
53,52,54,53
52,54,53,53
54,53,53,53
53,53,53,51
53,53,51,49
53,51,49,52
51,49,52,53
49,52,53,56
52,53,56,58
53,56,58,41
56,58,41,29
58,41,29,30
41,29,30,27
29,30,27,29
30,27,29,29
27,29,29,28
29,29,28,27
29,28,27,24
28,27,24,26
27,24,26,25
24,26,25,22
26,25,22,22
25,22,22,25
22,22,25,35
22,25,35,35
25,35,35,24
35,35,24,22
21,25,30,32
25,30,32,35
30,32,35,36
32,35,36,32
35,36,32,27
36,32,27,27
32,27,27,30
27,27,30,32
27,30,32,33
30,32,33,34
32,33,34,32
33,34,32,34
34,32,34,35
32,34,35,32
34,35,32,32
35,32,32,44
32,32,44,66
32,44,66,66
44,66,66,48
66,66,48,40
66,48,40,40
48,40,40,36
40,40,36,35
40,36,35,36
36,35,36,35
35,36,35,48
36,35,48,61
35,48,61,56
48,61,56,51
61,56,51,49
56,51,49,46
51,49,46,40
49,46,40,43
46,40,43,43
40,43,43,36
43,43,36,41
43,36,41,46
36,41,46,48
41,46,48,52
46,48,52,54
48,52,54,53
52,54,53,55
54,53,55,44
53,55,44,40
55,44,40,42
44,40,42,41
40,42,41,42
42,41,42,45
41,42,45,41
42,45,41,35
45,41,35,35
41,35,35,35
35,35,35,35
35,35,35,37
35,35,37,35
35,37,35,29
37,35,29,26
35,29,26,26
29,26,26,30
26,26,30,34
26,30,34,32
30,34,32,32
34,32,32,37
32,32,37,45
32,37,45,58
37,45,58,52
45,58,52,48
58,52,48,48
52,48,48,36
48,48,36,34
48,36,34,34
36,34,34,36
34,34,36,36
34,36,36,39
36,36,39,46
36,39,46,50
39,46,50,47
46,50,47,42
50,47,42,44
47,42,44,42
42,44,42,41
44,42,41,42
42,41,42,41
41,42,41,38
42,41,38,39
41,38,39,40
38,39,40,36
39,40,36,52
40,36,52,72
36,52,72,73
52,72,73,61
72,73,61,51
73,61,51,49
61,51,49,43
51,49,43,44
49,43,44,53
43,44,53,53
44,53,53,49
53,53,49,46
53,49,46,45
49,46,45,48
46,45,48,50
45,48,50,50
48,50,50,48
50,50,48,43
50,48,43,41
48,43,41,47
43,41,47,47
33,36,50,50
36,50,50,40
50,50,40,50
50,40,50,40
40,50,40,28
50,40,28,34
40,28,34,31
28,34,31,29
34,31,29,28
31,29,28,28
29,28,28,29
28,28,29,30
28,29,30,25
29,30,25,31
30,25,31,42
25,31,42,38
31,42,38,35
42,38,35,40
38,35,40,48
35,40,48,53
40,48,53,57
48,53,57,55
53,57,55,48
57,55,48,43
55,48,43,42
48,43,42,37
43,42,37,37
42,37,37,43
37,37,43,45
37,43,45,46
43,45,46,49
45,46,49,50
46,49,50,46
49,50,46,42
50,46,42,42
46,42,42,43
42,42,43,42
42,43,42,43
43,42,43,36
42,43,36,37
43,36,37,44
36,37,44,45
37,44,45,44
44,45,44,38
45,44,38,34
44,38,34,30
38,34,30,30
34,30,30,31
30,30,31,33
30,31,33,36
31,33,36,39
33,36,39,46
36,39,46,43
39,46,43,35
46,43,35,31
43,35,31,28
35,31,28,29
31,28,29,30
28,29,30,27
29,30,27,24
30,27,24,23
27,24,23,22
24,23,22,25
23,22,25,30
22,25,30,33
25,30,33,32
30,33,32,33
33,32,33,41
32,33,41,46
33,41,46,47
41,46,47,47
46,47,47,44
47,47,44,35
47,44,35,35
44,35,35,41
35,35,41,42
35,41,42,38
41,42,38,35
42,38,35,32
38,35,32,24
35,32,24,21
32,24,21,27
24,21,27,40
21,27,40,40
27,40,40,48
40,40,48,47
40,48,47,49
48,47,49,51
47,49,51,48
49,51,48,50
51,48,50,54
48,50,54,56
50,54,56,62
54,56,62,63
56,62,63,62
62,63,62,56
63,62,56,51
62,56,51,52
56,51,52,58
51,52,58,55
52,58,55,48
58,55,48,44
55,48,44,39
48,44,39,39
44,39,39,34
39,39,34,35
39,34,35,41
34,35,41,39
35,41,39,39
41,39,39,41
39,39,41,37
39,41,37,35
41,37,35,39
37,35,39,42
35,39,42,49
39,42,49,48
42,49,48,44
49,48,44,45
48,44,45,44
44,45,44,45
45,44,45,46
44,45,46,51
45,46,51,56
46,51,56,59
51,56,59,60
56,59,60,55
59,60,55,53
60,55,53,55
55,53,55,55
53,55,55,51
55,55,51,47
55,51,47,44
51,47,44,40
47,44,40,39
44,40,39,38
40,39,38,36
39,38,36,42
38,36,42,41
36,42,41,44
42,41,44,47
41,44,47,41
44,47,41,36
47,41,36,31
41,36,31,35
36,31,35,35
31,35,35,38
35,35,38,39
35,38,39,33
38,39,33,35
39,33,35,36
33,35,36,32
35,36,32,33
36,32,33,32
32,33,32,28
33,32,28,28
32,28,28,31
28,28,31,32
28,31,32,30
31,32,30,32
32,30,32,31
30,32,31,31
32,31,31,36
31,31,36,42
31,36,42,42
38,40,38,34
40,38,34,39
38,34,39,41
34,39,41,41
39,41,41,71
41,41,71,64
41,71,64,27
71,64,27,19
64,27,19,15
27,19,15,16
19,15,16,16
15,16,16,18
16,16,18,15
16,18,15,15
18,15,15,15
15,15,15,13
15,15,13,13
15,13,13,15
13,13,15,15
13,15,15,17
15,15,17,18
15,17,18,21
17,18,21,28
18,21,28,38
21,28,38,44
28,38,44,45
38,44,45,39
44,45,39,25
45,39,25,20
39,25,20,17
25,20,17,17
20,17,17,17
17,17,17,16
17,17,16,21
17,16,21,24
16,21,24,25
21,24,25,26
24,25,26,29
25,26,29,32
26,29,32,30
29,32,30,29
32,30,29,34
30,29,34,41
29,34,41,44
34,41,44,48
41,44,48,46
44,48,46,39
48,46,39,33
46,39,33,33
39,33,33,34
33,33,34,36
33,34,36,39
34,36,39,42
36,39,42,47
39,42,47,44
42,47,44,37
47,44,37,36
44,37,36,34
37,36,34,31
36,34,31,31
34,31,31,29
31,31,29,26
31,29,26,27
29,26,27,25
26,27,25,21
27,25,21,24
25,21,24,34
21,24,34,36
24,34,36,36
34,36,36,36
36,36,36,33
36,36,33,33
36,33,33,36
33,33,36,36
33,36,36,33
36,36,33,32
36,33,32,31
33,32,31,32
32,31,32,33
31,32,33,30
32,33,30,29
33,30,29,29
30,29,29,30
29,29,30,29
29,30,29,31
30,29,31,30
29,31,30,30
31,30,30,29
30,30,29,27
30,29,27,26
29,27,26,28
27,26,28,32
26,28,32,37
28,32,37,35
32,37,35,30
37,35,30,30
35,30,30,32
30,30,32,32
30,32,32,32
32,32,32,32
32,32,32,24
32,32,24,26
32,24,26,33
24,26,33,31
26,33,31,31
33,31,31,32
31,31,32,32
31,32,32,31
32,32,31,28
32,31,28,31
31,28,31,29
28,31,29,26
31,29,26,28
29,26,28,30
26,28,30,30
28,30,30,31
30,30,31,35
30,31,35,33
31,35,33,32
35,33,32,35
33,32,35,38
32,35,38,34
35,38,34,26
38,34,26,25
34,26,25,25
26,25,25,24
25,25,24,23
25,24,23,26
24,23,26,26
23,26,26,26
26,26,26,26
26,26,26,27
26,26,27,30
26,27,30,28
27,30,28,30
30,28,30,29
28,30,29,26
30,29,26,24
29,26,24,28
26,24,28,34
24,28,34,35
28,34,35,36
34,35,36,37
35,36,37,33
36,37,33,27
37,33,27,29
33,27,29,32
27,29,32,30
29,32,30,27
32,30,27,29
30,27,29,31
27,29,31,30
29,31,30,29
31,30,29,28
30,29,28,29
29,28,29,31
28,29,31,30
29,31,30,28
31,30,28,28
30,28,28,32
28,28,32,32
28,32,32,28
32,32,28,35
32,28,35,39
28,35,39,34
35,39,34,35
39,34,35,35
34,35,35,29
35,35,29,23
35,29,23,27
29,23,27,33
23,27,33,39
27,33,39,40
33,39,40,34
39,40,34,36
40,34,36,39
34,36,39,48
36,39,48,47
39,48,47,41
48,47,41,43
47,41,43,40
41,43,40,39
43,40,39,42
40,39,42,44
39,42,44,42
42,44,42,40
44,42,40,62
42,40,62,65
40,62,65,42
62,65,42,43
31,34,38,38
34,38,38,34
38,38,34,31
38,34,31,31
34,31,31,33
31,31,33,35
31,33,35,34
33,35,34,31
35,34,31,31
34,31,31,38
31,31,38,41
31,38,41,35
38,41,35,39
41,35,39,45
35,39,45,43
39,45,43,40
45,43,40,47
43,40,47,51
40,47,51,49
47,51,49,45
51,49,45,35
49,45,35,34
45,35,34,38
35,34,38,41
34,38,41,42
38,41,42,43
41,42,43,32
42,43,32,22
43,32,22,24
32,22,24,26
22,24,26,29
24,26,29,27
26,29,27,25
29,27,25,31
27,25,31,35
25,31,35,32
31,35,32,31
35,32,31,34
32,31,34,36
31,34,36,35
34,36,35,40
36,35,40,41
35,40,41,35
40,41,35,35
41,35,35,37
35,35,37,39
35,37,39,41
37,39,41,44
39,41,44,42
41,44,42,40
44,42,40,40
42,40,40,36
40,40,36,35
40,36,35,41
36,35,41,38
35,41,38,25
41,38,25,23
38,25,23,29
25,23,29,30
23,29,30,26
29,30,26,25
30,26,25,27
26,25,27,28
25,27,28,29
27,28,29,27
28,29,27,27
29,27,27,21
27,27,21,20
27,21,20,25
21,20,25,26
20,25,26,25
25,26,25,31
26,25,31,44
25,31,44,55
31,44,55,64
44,55,64,78
55,64,78,85
64,78,85,84
78,85,84,77
85,84,77,72
84,77,72,65
77,72,65,68
72,65,68,71
65,68,71,63
68,71,63,56
71,63,56,51
63,56,51,45
56,51,45,35
51,45,35,38
45,35,38,45
35,38,45,47
55,55,54,55
55,54,55,52
54,55,52,45
55,52,45,34
52,45,34,23
45,34,23,25
34,23,25,31
23,25,31,29
25,31,29,29
31,29,29,34
29,29,34,34
29,34,34,33
34,34,33,31
34,33,31,32
33,31,32,36
31,32,36,36
32,36,36,37
36,36,37,39
36,37,39,40
37,39,40,44
39,40,44,44
40,44,44,44
44,44,44,44
44,44,44,43
44,44,43,50
44,43,50,47
43,50,47,39
50,47,39,39
47,39,39,36
39,39,36,28
39,36,28,28
36,28,28,33
28,28,33,34
28,33,34,29
33,34,29,24
34,29,24,27
29,24,27,30
24,27,30,29
27,30,29,30
30,29,30,32
29,30,32,34
30,32,34,39
32,34,39,41
34,39,41,38
39,41,38,37
41,38,37,30
38,37,30,22
37,30,22,19
30,22,19,19
22,19,19,24
19,19,24,24
19,24,24,26
24,24,26,33
24,26,33,35
26,33,35,32
33,35,32,29
35,32,29,27
32,29,27,33
29,27,33,34
27,33,34,33
33,34,33,33
34,33,33,34
33,33,34,32
33,34,32,33
34,32,33,37
32,33,37,35
33,37,35,36
40,41,43,42
41,43,42,35
43,42,35,31
42,35,31,34
35,31,34,32
31,34,32,28
34,32,28,31
32,28,31,33
28,31,33,31
31,33,31,28
33,31,28,27
31,28,27,29
28,27,29,32
27,29,32,35
29,32,35,36
32,35,36,32
35,36,32,31
36,32,31,38
32,31,38,51
31,38,51,56
38,51,56,47
51,56,47,31
56,47,31,24
47,31,24,25
31,24,25,30
24,25,30,46
25,30,46,54
30,46,54,45
46,54,45,43
54,45,43,43
45,43,43,39
43,43,39,39
43,39,39,39
39,39,39,36
39,39,36,34
39,36,34,37
36,34,37,41
34,37,41,45
37,41,45,43
41,45,43,36
45,43,36,39
43,36,39,44
36,39,44,44
39,44,44,46
44,44,46,53
44,46,53,63
46,53,63,59
53,63,59,42
63,59,42,32
59,42,32,27
42,32,27,21
32,27,21,25
27,21,25,31
21,25,31,35
25,31,35,32
31,35,32,28
35,32,28,30
32,28,30,30
28,30,30,28
30,30,28,21
30,28,21,20
28,21,20,21
21,20,21,26
38,42,35,30
42,35,30,33
35,30,33,32
30,33,32,27
33,32,27,27
32,27,27,25
27,27,25,30
27,25,30,30
25,30,30,31
30,30,31,37
30,31,37,36
31,37,36,35
37,36,35,38
36,35,38,40
35,38,40,35
38,40,35,34
40,35,34,38
35,34,38,37
34,38,37,34
38,37,34,35
37,34,35,36
34,35,36,34
35,36,34,30
36,34,30,32
34,30,32,31
30,32,31,26
32,31,26,25
31,26,25,25
26,25,25,23
25,25,23,25
25,23,25,22
23,25,22,11
25,22,11,8
22,11,8,13
11,8,13,17
8,13,17,18
13,17,18,16
17,18,16,16
18,16,16,17
16,16,17,16
16,17,16,17
17,16,17,18
16,17,18,19
17,18,19,21
18,19,21,24
19,21,24,25
21,24,25,22
24,25,22,23
25,22,23,20
22,23,20,10
23,20,10,9
20,10,9,16
10,9,16,21
9,16,21,17
16,21,17,15
21,17,15,16
17,15,16,16
15,16,16,16
16,16,16,18
16,16,18,22
16,18,22,27
18,22,27,27
22,27,27,20
27,27,20,17
27,20,17,16
20,17,16,13
17,16,13,11
16,13,11,13
13,11,13,13
11,13,13,14
13,13,14,17
13,14,17,18
14,17,18,17
17,18,17,17
18,17,17,22
17,17,22,24
17,22,24,25
22,24,25,32
24,25,32,39
25,32,39,41
32,39,41,39
39,41,39,43
41,39,43,42
39,43,42,42
43,42,42,42
42,42,42,39
42,42,39,38
42,39,38,41
39,38,41,40
38,41,40,37
41,40,37,36
40,37,36,37
37,36,37,37
36,37,37,38
37,37,38,39
37,38,39,34
38,39,34,30
39,34,30,35
41,38,38,44
38,38,44,47
38,44,47,45
44,47,45,39
47,45,39,37
45,39,37,42
39,37,42,39
37,42,39,35
42,39,35,38
39,35,38,41
35,38,41,42
38,41,42,40
41,42,40,41
42,40,41,39
40,41,39,39
41,39,39,41
39,39,41,41
39,41,41,44
41,41,44,39
41,44,39,41
44,39,41,43
39,41,43,36
41,43,36,34
43,36,34,32
36,34,32,36
34,32,36,43
32,36,43,43
36,43,43,41
43,43,41,36
43,41,36,33
41,36,33,29
36,33,29,25
33,29,25,23
29,25,23,22
25,23,22,19
23,22,19,19
22,19,19,22
19,19,22,24
19,22,24,23
22,24,23,22
24,23,22,21
23,22,21,20
22,21,20,22
21,20,22,24
20,22,24,26
22,24,26,17
24,26,17,17
26,17,17,26
17,17,26,28
17,26,28,27
26,28,27,27
28,27,27,29
27,27,29,30
27,29,30,30
29,30,30,34
30,30,34,36
30,34,36,33
34,36,33,35
36,33,35,34
33,35,34,25
35,34,25,20
34,25,20,23
25,20,23,26
20,23,26,24
23,26,24,23
26,24,23,21
24,23,21,18
23,21,18,12
21,18,12,7
18,12,7,8
12,7,8,13
7,8,13,18
8,13,18,14
13,18,14,9
18,14,9,11
14,9,11,13
9,11,13,10
11,13,10,7
13,10,7,7
10,7,7,7
7,7,7,6
7,7,6,6
7,6,6,7
6,6,7,5
6,7,5,8
7,5,8,12
5,8,12,16
8,12,16,19
12,16,19,18
16,19,18,17
19,18,17,18
18,17,18,26
17,18,26,26
18,26,26,24
26,26,24,25
26,24,25,21
24,25,21,21
25,21,21,23
21,21,23,22
21,23,22,29
23,22,29,32
22,29,32,29
29,32,29,26
32,29,26,22
29,26,22,24
26,22,24,23
22,24,23,23
24,23,23,29
23,23,29,31
23,29,31,29
29,31,29,30
31,29,30,32
29,30,32,37
30,32,37,35
27,29,28,24
29,28,24,25
28,24,25,29
24,25,29,31
25,29,31,31
29,31,31,27
31,31,27,27
31,27,27,33
27,27,33,35
27,33,35,34
33,35,34,35
35,34,35,32
34,35,32,28
35,32,28,37
32,28,37,41
28,37,41,35
37,41,35,33
41,35,33,45
35,33,45,47
33,45,47,32
45,47,32,34
47,32,34,38
32,34,38,32
34,38,32,29
38,32,29,27
32,29,27,22
29,27,22,17
27,22,17,17
22,17,17,18
17,17,18,20
17,18,20,22
18,20,22,19
20,22,19,14
22,19,14,13
19,14,13,15
14,13,15,18
13,15,18,18
15,18,18,16
18,18,16,16
18,16,16,19
16,16,19,23
16,19,23,25
19,23,25,25
23,25,25,21
25,25,21,19
25,21,19,24
21,19,24,26
19,24,26,28
24,26,28,38
26,28,38,42
28,38,42,43
38,42,43,47
42,43,47,48
43,47,48,39
47,48,39,34
48,39,34,37
39,34,37,35
34,37,35,30
37,35,30,28
35,30,28,34
30,28,34,38
28,34,38,40
34,38,40,37
38,40,37,31
40,37,31,31
37,31,31,35
31,31,35,42
31,35,42,35
35,42,35,25
42,35,25,25
35,25,25,32
25,25,32,37
25,32,37,35
32,37,35,32
37,35,32,26
35,32,26,25
32,26,25,26
26,25,26,24
25,26,24,21
26,24,21,15
24,21,15,17
21,15,17,21
15,17,21,23
17,21,23,25
21,23,25,26
23,25,26,26
25,26,26,28
26,26,28,26
26,28,26,26
28,26,26,30
26,26,30,30
26,30,30,25
30,30,25,24
30,25,24,29
25,24,29,31
24,29,31,30
29,31,30,24
31,30,24,22
30,24,22,22
24,22,22,21
22,22,21,23
22,21,23,33
21,23,33,33
23,33,33,24
33,33,24,21
33,24,21,21
24,21,21,24
21,21,24,26
21,24,26,24
24,26,24,23
26,24,23,21
24,23,21,17
23,21,17,16
21,17,16,19
17,16,19,18
16,19,18,14
19,18,14,11
18,14,11,11
14,11,11,10
11,11,10,11
11,10,11,17
10,11,17,20
11,17,20,23
17,20,23,25
20,23,25,21
23,25,21,21
25,21,21,19
21,21,19,13
21,19,13,11
19,13,11,11
13,11,11,7
11,11,7,4
11,7,4,8
7,4,8,7
4,8,7,7
8,7,7,9
7,7,9,8
7,9,8,9
9,8,9,9
8,9,9,7
9,9,7,11
9,7,11,17
7,11,17,23
11,17,23,22
17,23,22,18
23,22,18,22
22,18,22,26
18,22,26,24
22,26,24,24
26,24,24,21
24,24,21,17
24,21,17,17
21,17,17,16
17,17,16,11
17,16,11,12
16,11,12,14
11,12,14,13
12,14,13,17
14,13,17,18
13,17,18,16
17,18,16,16
18,16,16,19
16,16,19,23
16,19,23,22
19,23,22,21
23,22,21,20
22,21,20,20
21,20,20,25
20,20,25,24
20,25,24,18
25,24,18,15
24,18,15,14
18,15,14,24
15,14,24,30
14,24,30,20
24,30,20,15
30,20,15,19
20,15,19,21
15,19,21,22
19,21,22,27
21,22,27,25
22,27,25,21
27,25,21,25
25,21,25,29
21,25,29,28
25,29,28,25
29,28,25,24
28,25,24,20
25,24,20,29
24,20,29,40
20,29,40,44
29,40,44,44
40,44,44,36
44,44,36,27
44,36,27,26
36,27,26,30
27,26,30,33
26,30,33,36
30,33,36,38
33,36,38,34
36,38,34,33
38,34,33,36
34,33,36,36
33,36,36,38
36,36,38,39
